,TEAM,Team_id,year,month,FGA,FG_P,3PA,3P_P,OFFRTG,DEFRTG,REB_P,AST/TO,PACE
203,Sacramento Kings,Sacramento Kings_4_2011,2011,4,87.4,44.6,18.4,24.5,104.1,109.7,51.8,1.43,96.56
204,Philadelphia 76ers,Philadelphia 76ers_4_2011,2011,4,84.4,44.2,15.4,29.6,102.8,104.4,47.7,2.09,90.37
205,Charlotte Bobcats,Charlotte Bobcats_4_2011,2011,4,80.1,47.7,12.5,35.0,106.3,112.4,48.3,2.06,88.72
206,Toronto Raptors,Toronto Raptors_4_2011,2011,4,78.3,46.6,10.1,32.1,107.0,113.6,52.0,1.25,90.94
207,Atlanta Hawks,Atlanta Hawks_4_2011,2011,4,78.0,45.2,12.3,31.4,101.4,112.4,48.1,1.32,91.14
208,New Jersey Nets,New Jersey Nets_4_2011,2011,4,83.8,45.5,17.0,33.8,106.6,117.8,43.8,2.16,91.44
209,Minnesota Timberwolves,Minnesota Timberwolves_4_2011,2011,4,84.4,47.0,18.7,39.7,103.5,117.2,47.3,1.18,98.04
210,Miami Heat,Miami Heat_12_2011,2011,12,81.0,50.0,9.3,37.8,104.5,98.8,49.3,1.29,100.38
211,Oklahoma City Thunder,Oklahoma City Thunder_12_2011,2011,12,73.4,48.0,19.2,41.7,107.8,101.7,49.0,1.08,94.8
212,Portland Trail Blazers,Portland Trail Blazers_12_2011,2011,12,87.0,45.6,19.0,35.1,106.7,95.6,53.8,1.47,99.33
213,Atlanta Hawks,Atlanta Hawks_12_2011,2011,12,79.5,44.7,19.3,37.7,109.7,96.1,52.5,1.58,90.13
214,Chicago Bulls,Chicago Bulls_12_2011,2011,12,82.3,46.2,17.0,41.2,109.0,104.1,53.5,1.42,92.25
215,Indiana Pacers,Indiana Pacers_12_2011,2011,12,84.5,38.5,14.0,37.5,96.3,92.1,51.7,1.29,92.83
216,Orlando Magic,Orlando Magic_12_2011,2011,12,82.3,44.7,24.8,38.4,108.7,98.0,52.2,1.57,89.0
217,San Antonio Spurs,San Antonio Spurs_12_2011,2011,12,83.8,45.1,21.3,37.6,107.8,99.2,53.5,1.44,92.38
218,Milwaukee Bucks,Milwaukee Bucks_12_2011,2011,12,83.7,45.0,19.7,30.5,103.1,95.4,47.5,1.61,95.17
219,New Orleans Hornets,New Orleans Hornets_12_2011,2011,12,82.7,39.1,14.0,21.4,98.1,97.0,54.5,1.05,88.0
220,Los Angeles Lakers,Los Angeles Lakers_12_2011,2011,12,78.8,45.7,17.6,25.0,103.3,95.8,53.8,1.39,89.9
221,Denver Nuggets,Denver Nuggets_12_2011,2011,12,83.0,46.4,23.0,29.3,105.0,97.5,46.4,1.56,101.13
222,Golden State Warriors,Golden State Warriors_12_2011,2011,12,81.3,42.2,17.3,27.5,95.2,101.6,51.0,1.36,93.63
223,Houston Rockets,Houston Rockets_12_2011,2011,12,82.0,46.0,25.3,34.7,105.7,105.2,49.2,1.74,91.75
224,New York Knicks,New York Knicks_12_2011,2011,12,75.0,41.3,22.8,31.9,103.5,105.4,43.7,1.3,91.75
225,Philadelphia 76ers,Philadelphia 76ers_12_2011,2011,12,81.3,48.3,17.3,43.5,107.9,97.1,50.4,1.6,95.5
226,Charlotte Bobcats,Charlotte Bobcats_12_2011,2011,12,83.7,42.6,17.3,30.8,97.1,105.8,55.0,1.36,92.17
227,Cleveland Cavaliers,Cleveland Cavaliers_12_2011,2011,12,81.0,44.9,19.0,31.6,104.3,103.9,50.0,1.32,90.2
228,Los Angeles Clippers,Los Angeles Clippers_12_2011,2011,12,78.3,45.5,19.3,37.9,107.6,115.4,45.0,1.97,91.33
229,Memphis Grizzlies,Memphis Grizzlies_12_2011,2011,12,80.0,47.1,9.3,17.9,102.8,101.4,54.8,1.02,94.0
230,Toronto Raptors,Toronto Raptors_12_2011,2011,12,76.7,48.3,16.7,42.0,101.5,105.9,49.6,1.58,90.0
231,Boston Celtics,Boston Celtics_12_2011,2011,12,73.3,47.8,14.3,49.1,106.1,110.7,46.1,1.33,90.88
232,Dallas Mavericks,Dallas Mavericks_12_2011,2011,12,80.0,41.6,26.5,31.1,99.5,105.4,47.5,1.49,97.38
233,Detroit Pistons,Detroit Pistons_12_2011,2011,12,79.3,42.9,17.8,38.0,100.0,108.0,49.3,1.21,87.63
234,New Jersey Nets,New Jersey Nets_12_2011,2011,12,79.0,38.9,21.8,29.9,93.9,109.0,49.8,0.98,89.38
235,Phoenix Suns,Phoenix Suns_12_2011,2011,12,81.8,40.7,21.3,25.9,97.3,101.1,45.8,1.55,92.0
236,Sacramento Kings,Sacramento Kings_12_2011,2011,12,81.5,40.2,18.3,35.6,99.2,111.0,50.4,0.89,93.13
237,Utah Jazz,Utah Jazz_12_2011,2011,12,84.3,40.1,15.3,26.2,96.0,110.1,47.0,1.43,94.38
238,Minnesota Timberwolves,Minnesota Timberwolves_12_2011,2011,12,80.0,44.2,21.7,30.8,98.7,102.0,53.0,0.9,99.83
239,Washington Wizards,Washington Wizards_12_2011,2011,12,78.7,38.6,13.7,34.1,89.5,105.4,44.3,1.09,92.5
240,Chicago Bulls,Chicago Bulls_1_2012,2012,1,81.7,45.8,14.3,34.9,106.3,95.1,53.2,1.63,90.24
241,Philadelphia 76ers,Philadelphia 76ers_1_2012,2012,1,83.1,46.0,16.4,37.1,104.9,92.4,49.3,2.07,90.45
242,Los Angeles Clippers,Los Angeles Clippers_1_2012,2012,1,80.0,45.9,21.7,36.9,106.3,102.4,50.6,1.49,92.03
243,Oklahoma City Thunder,Oklahoma City Thunder_1_2012,2012,1,77.3,47.1,17.9,33.5,105.9,100.5,51.3,1.1,94.13
244,Utah Jazz,Utah Jazz_1_2012,2012,1,80.5,46.4,12.7,30.4,105.6,99.9,52.1,1.47,91.43
245,Atlanta Hawks,Atlanta Hawks_1_2012,2012,1,81.4,45.8,17.1,41.0,104.0,97.5,49.5,1.6,91.06
246,Dallas Mavericks,Dallas Mavericks_1_2012,2012,1,81.1,44.8,20.8,32.4,102.2,95.5,50.8,1.52,91.61
247,Denver Nuggets,Denver Nuggets_1_2012,2012,1,79.7,48.5,19.6,35.0,107.3,101.5,51.6,1.45,95.6
248,Miami Heat,Miami Heat_1_2012,2012,1,79.2,48.3,15.8,38.3,108.4,99.0,50.7,1.33,93.26
249,Indiana Pacers,Indiana Pacers_1_2012,2012,1,79.3,43.8,14.3,37.6,103.0,99.7,50.7,1.12,91.69
250,Houston Rockets,Houston Rockets_1_2012,2012,1,86.1,44.8,19.6,32.1,103.6,101.8,51.3,1.38,93.75
251,Los Angeles Lakers,Los Angeles Lakers_1_2012,2012,1,78.4,45.7,15.8,30.9,102.6,100.7,51.4,1.49,90.8
252,Boston Celtics,Boston Celtics_1_2012,2012,1,74.8,45.2,14.2,39.6,98.4,94.6,48.7,1.41,89.66
253,Memphis Grizzlies,Memphis Grizzlies_1_2012,2012,1,82.2,44.1,11.3,34.3,99.2,97.9,49.1,1.27,93.24
254,Minnesota Timberwolves,Minnesota Timberwolves_1_2012,2012,1,80.3,43.2,20.4,34.6,103.7,100.7,50.5,1.22,92.92
255,San Antonio Spurs,San Antonio Spurs_1_2012,2012,1,82.6,46.3,20.1,38.8,104.7,102.3,49.9,1.72,91.49
256,Orlando Magic,Orlando Magic_1_2012,2012,1,74.5,43.0,23.9,38.7,99.3,101.8,51.6,1.21,89.77
257,Portland Trail Blazers,Portland Trail Blazers_1_2012,2012,1,82.5,43.2,19.1,30.0,101.2,98.0,50.2,1.54,93.51
258,Cleveland Cavaliers,Cleveland Cavaliers_1_2012,2012,1,80.1,43.2,19.0,37.2,99.2,103.3,51.3,1.14,93.71
259,Milwaukee Bucks,Milwaukee Bucks_1_2012,2012,1,83.5,43.1,20.5,32.7,100.3,102.4,49.1,1.43,93.12
260,Phoenix Suns,Phoenix Suns_1_2012,2012,1,80.2,44.7,18.1,36.9,98.9,103.6,47.9,1.35,93.53
261,New York Knicks,New York Knicks_1_2012,2012,1,81.4,42.3,23.7,31.3,97.2,97.7,51.0,1.07,95.97
262,Golden State Warriors,Golden State Warriors_1_2012,2012,1,80.8,46.7,20.7,39.0,103.0,105.0,46.1,1.53,94.71
263,New Jersey Nets,New Jersey Nets_1_2012,2012,1,79.1,42.7,26.6,36.8,103.8,110.1,49.5,1.33,89.68
264,Toronto Raptors,Toronto Raptors_1_2012,2012,1,77.7,41.2,17.3,30.7,94.7,102.1,48.5,1.23,90.04
265,Sacramento Kings,Sacramento Kings_1_2012,2012,1,83.5,40.0,20.5,27.0,95.0,106.7,47.3,1.03,94.97
266,Washington Wizards,Washington Wizards_1_2012,2012,1,84.0,42.4,13.3,28.0,94.8,103.6,48.3,1.11,94.81
267,Detroit Pistons,Detroit Pistons_1_2012,2012,1,77.0,41.8,12.4,34.5,95.1,108.0,50.3,1.07,89.35
268,New Orleans Hornets,New Orleans Hornets_1_2012,2012,1,77.8,44.8,12.3,28.8,97.2,103.6,51.1,1.26,89.51
269,Charlotte Bobcats,Charlotte Bobcats_1_2012,2012,1,82.1,42.1,13.3,30.2,93.9,108.6,47.3,1.34,92.96
270,Miami Heat,Miami Heat_2_2012,2012,2,78.5,49.1,15.5,42.3,110.7,98.0,51.5,1.45,93.27
271,San Antonio Spurs,San Antonio Spurs_2_2012,2012,2,81.5,45.5,20.2,40.8,107.3,103.3,48.3,1.65,93.44
272,Oklahoma City Thunder,Oklahoma City Thunder_2_2012,2012,2,80.4,47.2,21.5,33.5,108.8,100.9,51.7,1.05,95.18
273,Chicago Bulls,Chicago Bulls_2_2012,2012,2,83.0,45.9,17.4,40.2,106.8,97.3,53.7,1.74,91.79
274,Orlando Magic,Orlando Magic_2_2012,2012,2,79.0,43.9,29.7,38.8,105.6,100.0,50.1,1.44,89.92
275,New York Knicks,New York Knicks_2_2012,2012,2,81.0,45.2,21.0,29.2,104.0,99.1,51.0,1.25,93.97
276,Memphis Grizzlies,Memphis Grizzlies_2_2012,2012,2,81.4,44.4,11.7,31.7,103.0,100.9,52.8,1.25,90.68
277,Los Angeles Lakers,Los Angeles Lakers_2_2012,2012,2,80.9,43.8,17.8,31.5,99.8,99.0,53.2,1.29,92.49
278,Houston Rockets,Houston Rockets_2_2012,2012,2,80.7,44.5,18.9,38.7,101.9,101.5,48.6,1.28,92.7
279,Detroit Pistons,Detroit Pistons_2_2012,2012,2,82.6,43.8,11.9,28.7,103.3,102.2,51.9,1.32,92.11
280,Indiana Pacers,Indiana Pacers_2_2012,2012,2,82.4,43.4,17.1,35.4,105.0,101.0,51.1,1.32,92.74
281,Los Angeles Clippers,Los Angeles Clippers_2_2012,2012,2,82.1,44.6,22.3,32.4,107.0,104.2,53.4,1.49,89.38
282,Golden State Warriors,Golden State Warriors_2_2012,2012,2,84.0,44.9,22.0,39.9,107.5,108.3,46.2,1.59,93.06
283,Minnesota Timberwolves,Minnesota Timberwolves_2_2012,2012,2,83.1,42.8,19.1,30.1,101.0,101.0,51.6,1.22,95.67
284,Boston Celtics,Boston Celtics_2_2012,2012,2,76.7,45.1,17.2,32.8,98.5,98.1,48.4,1.48,90.33
285,Dallas Mavericks,Dallas Mavericks_2_2012,2012,2,83.3,42.6,22.3,32.1,98.2,96.5,48.6,1.42,93.43
286,Phoenix Suns,Phoenix Suns_2_2012,2012,2,82.9,45.9,21.9,33.6,105.2,104.3,50.5,1.72,94.04
287,Sacramento Kings,Sacramento Kings_2_2012,2012,2,87.2,42.8,19.7,34.8,105.0,106.2,50.8,1.4,95.24
288,Portland Trail Blazers,Portland Trail Blazers_2_2012,2012,2,83.0,46.2,21.1,38.2,106.8,101.4,48.7,1.58,91.74
289,Philadelphia 76ers,Philadelphia 76ers_2_2012,2012,2,84.1,42.8,13.8,34.3,99.1,99.3,47.7,2.18,89.5
290,Cleveland Cavaliers,Cleveland Cavaliers_2_2012,2012,2,82.5,41.0,19.7,34.8,101.0,106.5,49.7,1.51,92.15
291,Denver Nuggets,Denver Nuggets_2_2012,2012,2,82.9,45.5,21.3,30.0,105.3,108.0,50.9,1.4,94.59
292,Milwaukee Bucks,Milwaukee Bucks_2_2012,2012,2,87.4,41.1,19.9,33.4,103.4,108.6,48.7,1.61,92.82
293,Atlanta Hawks,Atlanta Hawks_2_2012,2012,2,80.7,40.7,21.8,33.2,93.9,102.3,47.3,1.49,90.12
294,Toronto Raptors,Toronto Raptors_2_2012,2012,2,80.3,45.0,16.2,33.8,101.7,103.7,50.7,1.54,90.85
295,New Jersey Nets,New Jersey Nets_2_2012,2012,2,79.9,42.8,23.3,35.0,103.9,109.5,48.0,1.29,90.36
296,New Orleans Hornets,New Orleans Hornets_2_2012,2012,2,79.4,43.1,12.3,37.8,99.1,105.5,49.4,1.4,89.65
297,Utah Jazz,Utah Jazz_2_2012,2012,2,82.5,45.6,11.6,31.0,102.9,107.2,50.5,1.49,93.07
298,Washington Wizards,Washington Wizards_2_2012,2012,2,83.9,44.7,18.2,34.5,103.8,111.7,48.1,1.17,94.23
299,Charlotte Bobcats,Charlotte Bobcats_2_2012,2012,2,77.5,40.1,14.6,31.7,92.6,111.8,45.8,1.31,90.73
300,Chicago Bulls,Chicago Bulls_3_2012,2012,3,82.6,45.4,18.3,38.6,108.8,100.6,53.9,1.69,88.49
301,San Antonio Spurs,San Antonio Spurs_3_2012,2012,3,84.4,49.1,22.9,37.8,113.2,104.3,52.4,1.81,94.6
302,Boston Celtics,Boston Celtics_3_2012,2012,3,80.6,46.3,14.3,32.5,100.9,99.2,45.5,1.97,93.21
303,Oklahoma City Thunder,Oklahoma City Thunder_3_2012,2012,3,80.9,48.9,21.3,38.2,112.8,105.2,50.9,1.27,93.32
304,Los Angeles Lakers,Los Angeles Lakers_3_2012,2012,3,79.5,46.3,18.2,33.3,106.8,104.8,53.3,1.46,91.84
305,Phoenix Suns,Phoenix Suns_3_2012,2012,3,82.2,47.0,17.4,34.6,109.6,107.2,50.0,1.8,92.12
306,Miami Heat,Miami Heat_3_2012,2012,3,78.2,46.8,15.3,33.5,105.7,101.7,48.4,1.46,89.46
307,Milwaukee Bucks,Milwaukee Bucks_3_2012,2012,3,86.7,46.9,18.9,38.6,109.2,104.0,48.4,2.06,96.26
308,Atlanta Hawks,Atlanta Hawks_3_2012,2012,3,81.7,45.7,20.6,36.2,105.2,103.4,49.1,1.53,89.81
309,Utah Jazz,Utah Jazz_3_2012,2012,3,88.1,45.5,12.0,32.0,107.2,106.1,53.2,1.64,92.99
310,Denver Nuggets,Denver Nuggets_3_2012,2012,3,81.6,47.0,19.0,31.9,108.4,108.5,53.6,1.59,94.52
311,Orlando Magic,Orlando Magic_3_2012,2012,3,77.4,46.2,27.9,37.4,105.3,104.9,51.3,1.23,90.47
312,Los Angeles Clippers,Los Angeles Clippers_3_2012,2012,3,81.4,45.0,21.2,35.4,107.9,106.1,50.2,1.66,88.13
313,Memphis Grizzlies,Memphis Grizzlies_3_2012,2012,3,85.0,45.2,13.7,30.7,104.3,103.6,50.5,1.61,93.06
314,Dallas Mavericks,Dallas Mavericks_3_2012,2012,3,81.1,44.8,23.6,35.9,103.1,105.3,48.1,1.58,92.99
315,New York Knicks,New York Knicks_3_2012,2012,3,81.4,44.4,22.8,33.5,104.4,99.3,51.8,1.24,94.68
316,Philadelphia 76ers,Philadelphia 76ers_3_2012,2012,3,85.2,44.6,13.5,37.0,102.3,98.2,51.3,1.87,90.88
317,Indiana Pacers,Indiana Pacers_3_2012,2012,3,79.1,45.2,15.8,37.7,106.7,106.1,50.0,1.41,90.56
318,Detroit Pistons,Detroit Pistons_3_2012,2012,3,79.1,45.0,13.7,37.6,100.8,103.7,48.9,1.22,89.11
319,New Jersey Nets,New Jersey Nets_3_2012,2012,3,80.9,43.0,20.8,32.3,102.0,105.8,49.9,1.33,92.56
320,Houston Rockets,Houston Rockets_3_2012,2012,3,82.0,46.5,18.3,37.2,106.8,107.4,51.0,1.47,91.77
321,Minnesota Timberwolves,Minnesota Timberwolves_3_2012,2012,3,84.9,44.1,24.4,35.7,107.0,109.4,50.0,1.4,94.01
322,Portland Trail Blazers,Portland Trail Blazers_3_2012,2012,3,78.5,44.0,21.3,34.5,104.4,113.0,48.5,1.27,89.65
323,Toronto Raptors,Toronto Raptors_3_2012,2012,3,78.2,46.0,15.3,35.4,103.9,107.2,49.8,1.44,91.58
324,Golden State Warriors,Golden State Warriors_3_2012,2012,3,80.6,46.0,21.4,38.9,103.7,106.2,44.9,1.69,93.24
325,Sacramento Kings,Sacramento Kings_3_2012,2012,3,90.0,46.4,20.6,32.2,108.1,110.0,49.1,1.53,96.8
326,Washington Wizards,Washington Wizards_3_2012,2012,3,82.1,45.0,17.8,32.0,102.5,104.6,50.6,1.33,91.84
327,New Orleans Hornets,New Orleans Hornets_3_2012,2012,3,77.4,47.2,10.4,36.2,102.1,105.3,50.8,1.47,88.78
328,Cleveland Cavaliers,Cleveland Cavaliers_3_2012,2012,3,81.0,42.0,19.3,33.2,99.7,110.6,49.1,1.32,92.02
329,Charlotte Bobcats,Charlotte Bobcats_3_2012,2012,3,81.1,41.6,13.2,28.4,97.6,107.2,46.2,1.69,92.08
330,San Antonio Spurs,San Antonio Spurs_4_2012,2012,4,82.2,50.8,22.1,40.5,115.5,100.6,51.2,1.72,95.81
331,Memphis Grizzlies,Memphis Grizzlies_4_2012,2012,4,80.4,44.8,15.5,35.1,105.3,100.4,50.4,1.39,89.63
332,Indiana Pacers,Indiana Pacers_4_2012,2012,4,84.7,44.1,18.1,36.5,109.5,104.0,52.5,1.54,91.66
333,Atlanta Hawks,Atlanta Hawks_4_2012,2012,4,80.3,49.7,22.6,37.3,112.1,99.3,50.3,1.9,93.4
334,Denver Nuggets,Denver Nuggets_4_2012,2012,4,83.5,49.8,18.6,37.5,113.7,105.0,51.1,1.87,93.64
335,New York Knicks,New York Knicks_4_2012,2012,4,81.1,46.8,26.2,41.1,110.3,104.7,48.6,1.6,90.81
336,Utah Jazz,Utah Jazz_4_2012,2012,4,82.7,46.7,14.7,37.7,108.6,104.7,52.9,1.56,91.94
337,Boston Celtics,Boston Celtics_4_2012,2012,4,76.9,47.0,14.7,39.5,100.9,94.5,49.3,1.59,91.03
338,Los Angeles Clippers,Los Angeles Clippers_4_2012,2012,4,82.4,46.4,23.0,37.6,108.8,103.9,50.2,1.58,90.75
339,Los Angeles Lakers,Los Angeles Lakers_4_2012,2012,4,84.9,46.6,15.3,37.9,108.6,110.3,55.0,1.75,92.61
340,Chicago Bulls,Chicago Bulls_4_2012,2012,4,84.4,42.9,18.5,35.4,101.9,95.2,53.7,1.64,88.83
341,New Orleans Hornets,New Orleans Hornets_4_2012,2012,4,73.4,46.3,11.7,34.8,101.7,102.2,50.0,1.27,89.44
342,Miami Heat,Miami Heat_4_2012,2012,4,79.3,43.1,17.4,30.9,98.5,98.1,51.6,1.07,90.38
343,Oklahoma City Thunder,Oklahoma City Thunder_4_2012,2012,4,80.2,44.7,19.3,35.9,106.1,101.8,50.3,1.14,93.63
344,Phoenix Suns,Phoenix Suns_4_2012,2012,4,85.1,46.9,21.2,34.6,108.8,106.8,49.9,1.6,95.43
345,Washington Wizards,Washington Wizards_4_2012,2012,4,82.6,45.7,17.1,32.8,102.0,100.4,49.7,1.46,93.6
346,Milwaukee Bucks,Milwaukee Bucks_4_2012,2012,4,85.5,45.7,16.9,33.8,105.0,103.2,50.3,1.59,96.57
347,Dallas Mavericks,Dallas Mavericks_4_2012,2012,4,83.8,45.6,20.8,36.5,105.4,105.7,49.8,1.43,91.19
348,Detroit Pistons,Detroit Pistons_4_2012,2012,4,79.1,45.3,17.0,35.3,102.1,104.2,48.9,1.22,91.89
349,Houston Rockets,Houston Rockets_4_2012,2012,4,87.8,43.4,22.8,36.7,103.7,105.1,48.3,1.77,93.33
350,Philadelphia 76ers,Philadelphia 76ers_4_2012,2012,4,82.4,44.7,13.8,33.7,102.7,104.3,49.4,1.91,90.61
351,Toronto Raptors,Toronto Raptors_4_2012,2012,4,76.7,43.5,16.1,35.4,98.6,100.2,53.2,1.32,88.11
352,Orlando Magic,Orlando Magic_4_2012,2012,4,81.6,43.0,27.6,34.9,105.0,108.8,50.5,1.53,88.91
353,Portland Trail Blazers,Portland Trail Blazers_4_2012,2012,4,83.9,44.0,23.1,36.1,105.7,112.0,48.7,1.39,92.74
354,Sacramento Kings,Sacramento Kings_4_2012,2012,4,86.6,45.8,18.1,32.7,104.7,111.0,47.4,1.6,95.68
355,Cleveland Cavaliers,Cleveland Cavaliers_4_2012,2012,4,81.6,41.8,19.3,33.7,99.5,110.9,48.1,1.26,91.8
356,New Jersey Nets,New Jersey Nets_4_2012,2012,4,83.8,42.4,17.9,32.6,98.8,106.9,47.2,1.43,93.4
357,Golden State Warriors,Golden State Warriors_4_2012,2012,4,85.3,46.1,18.8,40.0,104.1,111.2,45.6,1.67,94.16
358,Minnesota Timberwolves,Minnesota Timberwolves_4_2012,2012,4,81.5,42.9,22.4,31.6,100.9,112.0,47.5,1.46,94.46
359,Charlotte Bobcats,Charlotte Bobcats_4_2012,2012,4,78.2,41.0,12.6,27.7,92.3,111.8,48.4,1.22,91.03
360,Chicago Bulls,Chicago Bulls_10_2012,2012,10,79.0,41.8,9.0,22.2,94.9,89.7,50.5,1.17,97.5
361,Cleveland Cavaliers,Cleveland Cavaliers_10_2012,2012,10,79.0,45.6,20.0,35.0,101.1,91.3,57.5,1.05,92.5
362,Golden State Warriors,Golden State Warriors_10_2012,2012,10,86.0,38.4,17.0,29.4,93.5,91.4,52.3,1.06,93.0
363,Houston Rockets,Houston Rockets_10_2012,2012,10,79.0,49.4,27.0,37.0,108.2,100.0,55.6,1.4,96.5
364,Indiana Pacers,Indiana Pacers_10_2012,2012,10,78.0,47.4,11.0,45.5,98.9,96.7,50.0,1.16,91.0
365,Los Angeles Clippers,Los Angeles Clippers_10_2012,2012,10,74.0,51.4,15.0,33.3,100.0,92.0,46.3,1.14,100.5
366,Miami Heat,Miami Heat_10_2012,2012,10,79.0,54.4,16.0,50.0,122.4,110.3,47.4,3.13,97.5
367,Philadelphia 76ers,Philadelphia 76ers_10_2012,2012,10,85.0,35.3,25.0,28.0,88.4,79.8,46.6,1.13,94.5
368,Portland Trail Blazers,Portland Trail Blazers_10_2012,2012,10,83.0,50.6,20.0,45.0,120.8,111.6,40.5,1.58,95.5
369,San Antonio Spurs,San Antonio Spurs_10_2012,2012,10,80.0,47.5,20.0,30.0,103.1,97.9,49.5,1.38,96.5
370,Utah Jazz,Utah Jazz_10_2012,2012,10,89.0,42.7,14.0,42.9,110.8,94.0,59.8,1.71,101.0
371,Dallas Mavericks,Dallas Mavericks_10_2012,2012,10,85.0,42.4,18.5,43.2,101.6,106.8,44.7,1.5,95.25
372,Boston Celtics,Boston Celtics_10_2012,2012,10,75.0,52.0,13.0,46.2,110.3,122.4,52.6,1.5,97.5
373,Boston Celtics,Boston Celtics_10_2012,2012,10,78.1,47.3,14.0,36.2,110.3,122.4,52.6,1.5,97.5
374,Denver Nuggets,Denver Nuggets_10_2012,2012,10,88.0,37.5,18.0,22.2,79.8,88.4,53.4,0.86,94.5
375,Detroit Pistons,Detroit Pistons_10_2012,2012,10,79.0,44.3,16.0,37.5,100.0,108.2,44.4,1.31,96.5
376,Los Angeles Lakers,Los Angeles Lakers_10_2012,2012,10,74.5,49.7,15.5,35.5,107.1,115.6,54.4,1.15,92.5
377,Memphis Grizzlies,Memphis Grizzlies_10_2012,2012,10,86.0,38.4,14.0,14.3,92.0,100.0,53.7,1.14,100.5
378,New Orleans Hornets,New Orleans Hornets_10_2012,2012,10,80.0,43.8,17.0,23.5,97.9,103.1,50.5,1.73,96.5
379,Phoenix Suns,Phoenix Suns_10_2012,2012,10,80.0,40.0,21.0,19.0,91.4,93.5,47.7,0.89,93.0
380,Sacramento Kings,Sacramento Kings_10_2012,2012,10,84.0,40.5,17.0,35.3,89.7,94.9,49.5,0.67,97.5
381,Toronto Raptors,Toronto Raptors_10_2012,2012,10,91.0,36.3,17.0,35.3,96.7,98.9,50.0,1.8,91.0
382,Washington Wizards,Washington Wizards_10_2012,2012,10,90.0,35.6,32.0,25.0,91.3,101.1,42.5,2.0,92.5
383,Memphis Grizzlies,Memphis Grizzlies_11_2012,2012,11,82.2,45.0,15.5,39.3,109.0,98.1,51.1,1.57,91.12
384,Miami Heat,Miami Heat_11_2012,2012,11,79.0,49.0,20.8,42.6,109.6,106.1,49.0,1.59,93.52
385,Oklahoma City Thunder,Oklahoma City Thunder_11_2012,2012,11,76.6,48.5,18.8,41.7,111.2,101.5,51.7,1.35,93.68
386,San Antonio Spurs,San Antonio Spurs_11_2012,2012,11,81.8,47.9,21.4,37.6,107.7,100.5,49.4,1.65,93.99
387,Brooklyn Nets,Brooklyn Nets_11_2012,2012,11,81.1,44.3,21.0,34.6,106.8,100.9,50.8,1.62,88.98
388,New York Knicks,New York Knicks_11_2012,2012,11,81.7,45.8,28.1,41.6,111.2,102.6,48.0,1.76,91.53
389,Atlanta Hawks,Atlanta Hawks_11_2012,2012,11,81.6,45.7,22.6,37.3,102.3,99.4,46.8,1.55,93.38
390,Boston Celtics,Boston Celtics_11_2012,2012,11,78.1,47.3,14.0,36.2,103.0,102.8,47.4,1.61,93.17
391,Philadelphia 76ers,Philadelphia 76ers_11_2012,2012,11,82.9,43.6,18.5,39.7,102.0,103.8,48.8,1.77,91.37
392,Golden State Warriors,Golden State Warriors_11_2012,2012,11,82.6,45.5,19.2,33.5,103.1,104.1,51.9,1.34,94.22
393,Los Angeles Clippers,Los Angeles Clippers_11_2012,2012,11,78.7,47.1,19.6,35.8,106.5,102.8,49.3,1.36,92.6
394,Los Angeles Lakers,Los Angeles Lakers_11_2012,2012,11,78.2,45.5,23.7,37.7,106.6,99.2,52.4,1.25,94.82
395,Denver Nuggets,Denver Nuggets_11_2012,2012,11,85.1,46.1,19.4,33.5,107.1,106.6,52.6,1.38,93.59
396,Milwaukee Bucks,Milwaukee Bucks_11_2012,2012,11,87.6,44.6,18.6,30.0,101.3,102.3,49.5,1.65,95.43
397,Utah Jazz,Utah Jazz_11_2012,2012,11,82.8,43.5,18.7,35.1,104.4,104.9,50.3,1.43,91.71
398,Charlotte Bobcats,Charlotte Bobcats_11_2012,2012,11,84.0,41.1,18.9,32.7,99.4,105.0,48.8,1.26,93.65
399,Indiana Pacers,Indiana Pacers_11_2012,2012,11,82.5,40.7,20.4,32.4,98.0,98.8,52.2,1.25,90.74
400,Minnesota Timberwolves,Minnesota Timberwolves_11_2012,2012,11,80.0,42.0,18.9,28.6,100.5,100.6,52.5,1.33,92.03
401,Chicago Bulls,Chicago Bulls_11_2012,2012,11,81.3,44.1,12.7,31.5,102.2,100.0,52.7,1.46,91.88
402,Phoenix Suns,Phoenix Suns_11_2012,2012,11,86.9,44.7,17.7,35.0,104.3,108.5,49.1,1.6,93.99
403,Dallas Mavericks,Dallas Mavericks_11_2012,2012,11,81.4,45.2,20.8,38.5,103.9,105.8,47.7,1.43,94.49
404,Houston Rockets,Houston Rockets_11_2012,2012,11,84.6,43.2,26.1,35.1,104.6,104.9,51.2,1.31,95.86
405,Orlando Magic,Orlando Magic_11_2012,2012,11,83.3,43.8,15.2,34.2,97.4,103.3,50.0,1.38,92.79
406,Portland Trail Blazers,Portland Trail Blazers_11_2012,2012,11,82.1,42.7,22.5,36.2,102.0,107.4,49.3,1.19,92.02
407,Detroit Pistons,Detroit Pistons_11_2012,2012,11,79.1,44.8,14.9,38.1,101.5,104.5,49.8,1.35,92.53
408,New Orleans Hornets,New Orleans Hornets_11_2012,2012,11,78.1,44.4,18.7,41.2,103.7,110.2,49.3,1.42,88.92
409,Sacramento Kings,Sacramento Kings_11_2012,2012,11,83.6,44.3,17.4,33.7,102.1,107.2,48.0,1.31,91.74
